mV	°C	bar abs	Zeit	Datum
0,184816	21,117	1,60184	19:43:02	30.10.2023
0,169688	20,7941	1,82033	19:43:12	30.10.2023
0,182549	20,7541	1,84506	19:43:22	30.10.2023
0,16838	20,7541	1,84552	19:43:32	30.10.2023
0,177252	20,7541	1,84452	19:43:42	30.10.2023
0,191118	20,9293	1,84598	19:43:52	30.10.2023
0,18086	20,7801	1,84505	19:44:02	30.10.2023
0,186909	20,8407	1,84764	19:44:12	30.10.2023
0,179036	20,9401	1,8451	19:44:22	30.10.2023
0,17021	20,9543	1,84538	19:44:32	30.10.2023
0,190653	20,87	1,84465	19:44:42	30.10.2023
0,194286	20,8543	1,84543	19:44:52	30.10.2023
0,181003	20,9537	1,84486	19:45:02	30.10.2023
0,185082	21,2506	1,84456	19:45:12	30.10.2023
0,176208	20,7635	1,84484	19:45:22	30.10.2023
0,202642	20,7541	1,84523	19:45:32	30.10.2023
0,191339	20,6572	1,84524	19:45:42	30.10.2023
0,197291	21,1357	1,84487	19:45:52	30.10.2023
0,187495	20,8673	1,84447	19:46:02	30.10.2023
0,192505	20,759	1,84501	19:46:12	30.10.2023
0,202531	20,8488	1,84449	19:46:22	30.10.2023
0,194719	20,948	1,84546	19:46:32	30.10.2023
0,190565	20,8613	1,84582	19:46:42	30.10.2023
0,202177	21,0391	1,84485	19:46:52	30.10.2023
0,200766	20,871	1,84546	19:47:02	30.10.2023
0,19186	20,8543	1,84545	19:47:12	30.10.2023
0,201256	20,6734	1,84474	19:47:22	30.10.2023
0,194271	21,1032	1,84535	19:47:32	30.10.2023
0,190639	21,065	1,84579	19:47:42	30.10.2023
0,200973	21,1427	1,84549	19:47:52	30.10.2023
0,181089	20,803	1,84544	19:48:02	30.10.2023
0,193873	20,6669	1,84553	19:48:12	30.10.2023
0,203498	20,7407	1,84512	19:48:22	30.10.2023
0,203857	20,8402	1,8448	19:48:32	30.10.2023
0,196253	21,0245	1,84566	19:48:42	30.10.2023
0,204555	20,8006	1,84455	19:48:52	30.10.2023
0,196716	20,922	1,84445	19:49:02	30.10.2023
0,18841	20,6547	1,84504	19:49:12	30.10.2023
0,211002	20,7533	1,84427	19:49:22	30.10.2023
0,213227	21,0502	1,84599	19:49:32	30.10.2023
0,193642	21,1522	1,84565	19:49:42	30.10.2023
0,200504	20,8621	1,84554	19:49:52	30.10.2023
0,192853	20,8543	1,84488	19:50:02	30.10.2023
0,196553	20,7579	1,84787	19:50:12	30.10.2023
0,208869	20,8498	1,84531	19:50:22	30.10.2023
0,185771	20,7593	1,84551	19:50:32	30.10.2023
0,206669	21,2253	1,846	19:50:42	30.10.2023
0,206204	20,9735	1,84466	19:50:52	30.10.2023
0,206123	20,6754	1,84564	19:51:02	30.10.2023
0,197999	20,8389	1,84538	19:51:12	30.10.2023
0,215042	20,7625	1,84463	19:51:22	30.10.2023
0,197442	20,7541	1,84508	19:51:32	30.10.2023
0,206707	20,8446	1,84514	19:51:42	30.10.2023
0,194774	21,2132	1,84567	19:51:52	30.10.2023
0,197779	20,8978	1,8453	19:52:02	30.10.2023
0,208858	20,7656	1,84455	19:52:12	30.10.2023
0,188955	20,7541	1,84746	19:52:22	30.10.2023
0,194777	20,7541	1,84545	19:52:32	30.10.2023
0,202895	20,8518	1,84476	19:52:42	30.10.2023
0,216179	20,8543	1,84532	19:52:52	30.10.2023
0,213293	20,8543	1,84553	19:53:02	30.10.2023
0,200948	20,8543	2,0871	19:53:12	30.10.2023
0,208988	20,8543	2,096	19:53:22	30.10.2023
0,202461	20,7594	2,09681	19:53:32	30.10.2023
0,199921	21,0362	2,0967	19:53:42	30.10.2023
0,204298	21,0542	2,09605	19:53:52	30.10.2023
0,201567	20,9613	2,09545	19:54:02	30.10.2023
0,224311	20,9543	2,09712	19:54:12	30.10.2023
0,216315	20,9543	2,09576	19:54:22	30.10.2023
0,199558	20,772	2,09614	19:54:32	30.10.2023
0,217067	20,7541	2,09655	19:54:42	30.10.2023
0,192159	20,6643	2,09598	19:54:52	30.10.2023
0,214516	20,7432	2,09608	19:55:02	30.10.2023
0,222133	21,0198	2,09696	19:55:12	30.10.2023
0,210029	20,8785	2,09606	19:55:22	30.10.2023
0,200115	20,8543	2,0959	19:55:32	30.10.2023
0,203874	20,8543	2,09674	19:55:42	30.10.2023
0,207303	20,8543	2,09664	19:55:52	30.10.2023
0,225505	20,8543	2,09567	19:56:02	30.10.2023
0,215295	20,8543	2,09675	19:56:12	30.10.2023
0,227385	21,0225	2,09591	19:56:22	30.10.2023
0,221094	20,8035	2,0963	19:56:32	30.10.2023
0,20956	20,7541	2,09561	19:56:42	30.10.2023
0,236099	20,8533	2,09706	19:56:52	30.10.2023
0,228278	21,0509	2,09535	19:57:02	30.10.2023
0,203989	21,2498	2,09588	19:57:12	30.10.2023
0,213842	20,7689	2,09561	19:57:22	30.10.2023
0,23174	21,3325	2,0956	19:57:32	30.10.2023
0,213031	20,78	2,09569	19:57:42	30.10.2023
0,22308	21,1344	2,09626	19:57:52	30.10.2023
0,231046	21,2488	2,09676	19:58:02	30.10.2023
0,218596	20,7842	2,09606	19:58:12	30.10.2023
0,222448	20,8478	2,09324	19:58:22	30.10.2023
0,216758	20,7614	2,09565	19:58:32	30.10.2023
0,211958	20,662	2,09265	19:58:42	30.10.2023
0,231434	20,8374	2,09582	19:58:52	30.10.2023
0,216206	20,7631	2,09709	19:59:02	30.10.2023
0,23506	20,7541	2,09595	19:59:12	30.10.2023
0,226118	20,8441	2,09615	19:59:22	30.10.2023
0,217212	20,8543	2,09637	19:59:32	30.10.2023
0,229132	20,7656	2,09588	19:59:42	30.10.2023
0,214415	20,7541	2,0958	19:59:52	30.10.2023
0,223602	20,7541	2,09554	20:00:02	30.10.2023
0,223679	20,7541	2,09524	20:00:12	30.10.2023
0,222111	21,1833	2,09621	20:00:22	30.10.2023
0,226	20,9989	2,09656	20:00:32	30.10.2023
0,246948	20,8698	2,09699	20:00:42	30.10.2023
0,222122	20,9381	2,09631	20:00:52	30.10.2023
0,223162	20,655	2,096	20:01:02	30.10.2023
0,228898	20,9517	2,09668	20:01:12	30.10.2023
0,233734	20,8558	2,09573	20:01:22	30.10.2023
0,222001	20,7562	2,09618	20:01:32	30.10.2023
0,235123	20,7541	2,0961	20:01:42	30.10.2023
0,24458	20,9472	2,09629	20:01:52	30.10.2023
0,206517	20,9543	2,09676	20:02:02	30.10.2023
0,215214	20,9543	2,09698	20:02:12	30.10.2023
0,213327	20,5765	2,09366	20:02:22	30.10.2023
0,231955	20,7414	2,09479	20:02:32	30.10.2023
0,241407	20,8423	2,09586	20:02:42	30.10.2023
0,225765	20,8543	2,09591	20:02:52	30.10.2023
0,219355	20,7682	2,0959	20:03:02	30.10.2023
0,213978	20,9244	1,92337	20:03:12	30.10.2023
0,230808	20,8699	1,86967	20:03:22	30.10.2023
0,217627	20,7703	1,86636	20:03:32	30.10.2023
0,230568	20,7541	1,86594	20:03:42	30.10.2023
0,214158	20,7541	1,86719	20:03:52	30.10.2023
0,217897	20,8514	1,86246	20:04:02	30.10.2023
0,227987	21,1435	1,86556	20:04:12	30.10.2023
0,224389	20,7709	1,8632	20:04:22	30.10.2023
0,229601	20,659	1,86343	20:04:32	30.10.2023
0,233579	20,7486	1,86261	20:04:42	30.10.2023
0,225481	20,8482	1,86651	20:04:52	30.10.2023
0,238497	20,8543	1,86354	20:05:02	30.10.2023
0,231859	20,8543	1,86597	20:05:12	30.10.2023
0,217402	20,7622	1,86596	20:05:22	30.10.2023
0,223687	20,7541	1,8628	20:05:32	30.10.2023
0,212657	20,9357	1,86352	20:05:42	30.10.2023
0,20372	21,1343	1,85959	20:05:52	30.10.2023
0,221549	20,797	1,86275	20:06:02	30.10.2023
0,236969	21,1088	1,86169	20:06:12	30.10.2023
0,210262	20,9781	1,86249	20:06:22	30.10.2023
0,215318	20,8668	1,86256	20:06:32	30.10.2023
0,21499	21,0281	1,86332	20:06:42	30.10.2023
0,206505	20,7088	1,86201	20:06:52	30.10.2023
0,208763	20,7397	1,86243	20:07:02	30.10.2023
0,207236	21,0093	1,8628	20:07:12	30.10.2023
0,217736	20,8854	1,86275	20:07:22	30.10.2023
0,213501	20,8543	1,85851	20:07:32	30.10.2023
0,207111	20,5553	1,86249	20:07:42	30.10.2023
0,208769	21,1492	1,86275	20:07:52	30.10.2023
0,220316	21,4501	1,86275	20:08:02	30.10.2023
0,192104	20,964	1,85958	20:08:12	30.10.2023
0,214513	20,9543	1,86205	20:08:22	30.10.2023
0,196225	20,567	1,86186	20:08:32	30.10.2023
0,199708	20,7464	1,86261	20:08:42	30.10.2023
0,219677	20,6586	1,86199	20:08:52	30.10.2023
0,208944	20,9389	1,86289	20:09:02	30.10.2023
0,2017	20,6711	1,86166	20:09:12	30.10.2023
0,213377	21,0288	1,86275	20:09:22	30.10.2023
0,200588	20,8678	1,86267	20:09:32	30.10.2023
0,202777	20,5762	1,85938	20:09:42	30.10.2023
0,196338	21,1066	1,85943	20:09:52	30.10.2023
0,224377	21,0628	1,86197	20:10:02	30.10.2023
0,205597	20,7821	1,86261	20:10:12	30.10.2023
0,202315	20,6641	1,86238	20:10:22	30.10.2023
0,224352	20,7434	1,86191	20:10:32	30.10.2023
0,200361	20,7541	1,86237	20:10:42	30.10.2023
0,181939	20,8423	1,86159	20:10:52	30.10.2023
0,215736	20,8543	1,86163	20:11:02	30.10.2023
0,202278	20,8543	1,86233	20:11:12	30.10.2023
0,198432	20,7681	1,86178	20:11:22	30.10.2023
0,213261	20,6688	1,86199	20:11:32	30.10.2023
0,216271	20,7387	1,85847	20:11:42	30.10.2023
0,19755	20,7541	1,86164	20:11:52	30.10.2023
0,19362	20,7541	1,86283	20:12:02	30.10.2023
0,210049	21,1515	1,86236	20:12:12	30.10.2023
0,199028	20,6607	1,85925	20:12:22	30.10.2023
0,225687	20,7522	1,86186	20:12:32	30.10.2023
0,207414	21,1232	1,86241	20:12:42	30.10.2023
0,203203	20,9718	1,86236	20:12:52	30.10.2023
0,201517	21,3165	1,85924	20:13:02	30.10.2023
0,208592	20,7242	1,67931	20:13:12	30.10.2023
0,260864	20,7436	1,63286	20:13:22	30.10.2023
0,218475	21,1094	1,6176	20:13:32	30.10.2023
0,211111	20,8902	1,61234	20:13:42	30.10.2023
0,196855	20,6792	1,61231	20:13:52	30.10.2023
0,190212	20,6541	1,60984	20:14:02	30.10.2023
0,185407	20,7403	1,61211	20:14:12	30.10.2023
0,1951	21,1822	1,60957	20:14:22	30.10.2023
0,206873	20,9992	1,60785	20:14:32	30.10.2023
0,198345	20,7853	1,61258	20:14:42	30.10.2023
0,197995	21,3401	1,60924	20:14:52	30.10.2023
0,194906	20,7572	1,60833	20:15:02	30.10.2023
0,183734	20,6552	1,61143	20:15:12	30.10.2023
0,182442	20,7522	1,6114	20:15:22	30.10.2023
0,190237	20,7541	1,60901	20:15:32	30.10.2023
0,193437	20,8511	1,60796	20:15:42	30.10.2023
0,178892	20,9504	1,60773	20:15:52	30.10.2023
0,181554	21,0496	1,60865	20:16:02	30.10.2023
0,212754	20,8647	1,60908	20:16:12	30.10.2023
0,186841	20,9487	1,60819	20:16:22	30.10.2023
0,208099	20,5793	1,60894	20:16:32	30.10.2023
0,192143	20,7404	1,60883	20:16:42	30.10.2023
0,192611	20,7541	1,60918	20:16:52	30.10.2023
0,191234	20,7541	1,60831	20:17:02	30.10.2023
0,194055	20,8457	1,60849	20:17:12	30.10.2023
0,195738	20,7634	1,60825	20:17:22	30.10.2023
0,192259	21,5648	1,60901	20:17:32	30.10.2023
0,177611	20,85	1,60841	20:17:42	30.10.2023
0,178971	20,7541	1,60806	20:17:52	30.10.2023
0,182812	21,106	1,60828	20:18:02	30.10.2023
0,184636	20,8923	1,60909	20:18:12	30.10.2023
0,187589	21,114	1,60904	20:18:22	30.10.2023
0,185909	20,7247	1,6086	20:18:32	30.10.2023
0,165122	20,9951	1,60827	20:18:42	30.10.2023
0,189032	20,8004	1,60812	20:18:52	30.10.2023
0,186764	21,0903	1,60891	20:19:02	30.10.2023
0,184937	20,7371	1,60871	20:19:12	30.10.2023
0,178857	20,9519	1,60881	20:19:22	30.10.2023
0,169844	21,0527	1,60891	20:19:32	30.10.2023
0,180773	20,9565	1,60805	20:19:42	30.10.2023
0,189422	20,6624	1,60907	20:19:52	30.10.2023
0,179497	20,8477	1,60873	20:20:02	30.10.2023
0,176218	20,6619	1,60825	20:20:12	30.10.2023
0,181473	20,845	1,60859	20:20:22	30.10.2023
0,186954	21,0433	1,60898	20:20:32	30.10.2023
0,163137	21,0542	1,60846	20:20:42	30.10.2023
0,162676	20,6807	1,60824	20:20:52	30.10.2023
0,172348	20,7467	1,60795	20:21:02	30.10.2023
0,200915	21,0298	1,60801	20:21:12	30.10.2023
0,187632	20,7804	1,60882	20:21:22	30.10.2023
0,189294	21,1166	1,60864	20:21:32	30.10.2023
0,188832	21,1542	1,60905	20:21:42	30.10.2023
0,173758	20,8865	1,60658	20:21:52	30.10.2023
0,189251	21,1206	1,60849	20:22:02	30.10.2023
0,167834	21,1542	1,60898	20:22:12	30.10.2023
0,16929	20,9793	1,60875	20:22:22	30.10.2023
0,193458	21,3015	1,60871	20:22:32	30.10.2023
0,195089	20,7684	1,6089	20:22:42	30.10.2023
0,179546	21,0454	1,60939	20:22:52	30.10.2023
0,185458	21,0542	1,60874	20:23:02	30.10.2023
0,187901	20,8629	1,41649	20:23:12	30.10.2023
0,174363	20,9488	1,39639	20:23:22	30.10.2023
0,185784	20,9543	1,3801	20:23:32	30.10.2023
0,173707	21,3273	1,36577	20:23:42	30.10.2023
0,193744	20,798	1,35726	20:23:52	30.10.2023
0,212744	21,2143	1,3572	20:24:02	30.10.2023
0,177414	20,8884	1,35395	20:24:12	30.10.2023
0,182553	21,2176	1,35385	20:24:22	30.10.2023
0,168795	20,7129	1,35318	20:24:32	30.10.2023
0,165304	20,9228	1,35327	20:24:42	30.10.2023
0,191416	21,0431	1,35363	20:24:52	30.10.2023
0,163877	20,7891	1,35325	20:25:02	30.10.2023
0,182109	20,7541	1,35027	20:25:12	30.10.2023
0,182031	21,1019	1,35074	20:25:22	30.10.2023
0,171303	20,8093	1,35005	20:25:32	30.10.2023
0,147223	20,7541	1,35334	20:25:42	30.10.2023
0,168248	20,7541	1,35623	20:25:52	30.10.2023
0,180948	20,586	1,3539	20:26:02	30.10.2023
0,170399	21,0554	1,35694	20:26:12	30.10.2023
0,171564	20,856	1,35326	20:26:22	30.10.2023
0,189725	21,052	1,35425	20:26:32	30.10.2023
0,164969	20,8606	1,35324	20:26:42	30.10.2023
0,169668	20,7582	1,35064	20:26:52	30.10.2023
0,150766	21,1354	1,35368	20:27:02	30.10.2023
0,160678	21,4377	1,35379	20:27:12	30.10.2023
0,164141	20,8917	1,3536	20:27:22	30.10.2023
0,147166	21,2267	1,35386	20:27:32	30.10.2023
0,158717	21,0694	1,3537	20:27:42	30.10.2023
0,176431	21,2376	1,35674	20:27:52	30.10.2023
0,154377	20,8898	1,3542	20:28:02	30.10.2023
0,161166	20,6728	1,35326	20:28:12	30.10.2023
0,168408	20,744	1,35565	20:28:22	30.10.2023
0,165458	20,9329	1,35448	20:28:32	30.10.2023
0,148779	20,777	1,35307	20:28:42	30.10.2023
0,162413	20,7541	1,3528	20:28:52	30.10.2023
0,148932	20,7541	1,35433	20:29:02	30.10.2023
0,155944	20,8408	1,35068	20:29:12	30.10.2023
0,164762	21,1978	1,35607	20:29:22	30.10.2023
0,160413	20,9986	1,355	20:29:32	30.10.2023
0,173121	21,0388	1,35309	20:29:42	30.10.2023
0,167265	20,802	1,35437	20:29:52	30.10.2023
0,151826	20,7541	1,35733	20:30:02	30.10.2023
0,151958	20,7541	1,35366	20:30:12	30.10.2023
0,157066	20,6554	1,3531	20:30:22	30.10.2023
0,162677	21,0461	1,35424	20:30:32	30.10.2023
0,156488	20,8595	1,35342	20:30:42	30.10.2023
0,181959	21,0479	1,35395	20:30:52	30.10.2023
0,178603	20,9581	1,35445	20:31:02	30.10.2023
0,156375	20,8589	1,35345	20:31:12	30.10.2023
0,163182	20,7595	1,3545	20:31:22	30.10.2023
0,163508	21,2239	1,35412	20:31:32	30.10.2023
0,144866	20,7881	1,35317	20:31:42	30.10.2023
0,164513	20,7541	1,35327	20:31:52	30.10.2023
0,170292	20,7541	1,35338	20:32:02	30.10.2023
0,164036	20,9368	1,35079	20:32:12	30.10.2023
0,156254	21,1354	1,35352	20:32:22	30.10.2023
0,157058	20,7041	1,35327	20:32:32	30.10.2023
0,158554	20,739	1,35131	20:32:42	30.10.2023
0,162789	20,7541	1,35356	20:32:52	30.10.2023
0,158193	20,9533	1,35397	20:33:02	30.10.2023
0,217195	20,7562	1,02123	20:33:12	30.10.2023
0,221937	20,8526	1,01389	20:33:22	30.10.2023
0,214086	20,8543	1,0143	20:33:32	30.10.2023
0,219454	21,1457	1,01364	20:33:42	30.10.2023
0,215674	20,7675	1,01371	20:33:52	30.10.2023
0,218666	20,9464	1,01418	20:34:02	30.10.2023
0,223326	20,5728	1,01308	20:34:12	30.10.2023
0,209854	20,6488	1,0145	20:34:22	30.10.2023
0,213034	20,9358	1,01461	20:34:32	30.10.2023
0,215462	20,8611	1,01332	20:34:42	30.10.2023
0,213374	20,7617	1,01421	20:34:52	30.10.2023
0,202219	20,7541	1,0144	20:35:02	30.10.2023
0,145366	20,7541	1,02359	20:35:12	30.10.2023
0,137727	20,6637	1,02368	20:35:22	30.10.2023
0,148246	20,8338	1,02417	20:35:32	30.10.2023
0,137162	20,7649	1,0246	20:35:42	30.10.2023
0,141565	20,8429	1,02482	20:35:52	30.10.2023
0,136562	20,8543	1,02442	20:36:02	30.10.2023
0,145671	20,9416	1,02461	20:36:12	30.10.2023
0,132377	21,1273	1,02465	20:36:22	30.10.2023
0,135107	20,7311	1,02386	20:36:32	30.10.2023
0,127841	20,8216	1,02406	20:36:42	30.10.2023
0,147064	20,6546	1,02494	20:36:52	30.10.2023
0,138311	21,1503	1,02456	20:37:02	30.10.2023
0,138251	20,6612	1,02484	20:37:12	30.10.2023
0,131989	20,8502	1,02456	20:37:22	30.10.2023
0,149048	20,8543	1,02417	20:37:32	30.10.2023
0,135414	20,8543	1,02491	20:37:42	30.10.2023
0,120517	20,7581	1,02382	20:37:52	30.10.2023
0,13918	20,6587	1,02404	20:38:02	30.10.2023
0,136808	21,2216	1,02442	20:38:12	30.10.2023
0,119384	20,7842	1,024	20:38:22	30.10.2023
0,138686	20,7541	1,02396	20:38:32	30.10.2023
0,130184	20,6613	1,02405	20:38:42	30.10.2023
0,14285	20,9308	1,02414	20:38:52	30.10.2023
0,121075	20,8628	1,02424	20:39:02	30.10.2023
0,118586	20,8543	1,02399	20:39:12	30.10.2023
0,12791	20,7639	1,02369	20:39:22	30.10.2023
0,132368	20,6646	1,0248	20:39:32	30.10.2023
0,128462	21,0096	1,024	20:39:42	30.10.2023
0,134302	20,7916	1,02403	20:39:52	30.10.2023
0,123279	20,8411	1,02397	20:40:02	30.10.2023
0,127204	20,6817	1,02362	20:40:12	30.10.2023
0,121137	20,8255	1,02364	20:40:22	30.10.2023
0,129639	20,7691	1,02358	20:40:32	30.10.2023
0,137233	20,8386	1,02425	20:40:42	30.10.2023
0,126192	20,8543	1,02435	20:40:52	30.10.2023
0,120729	20,6552	1,02435	20:41:02	30.10.2023
0,132614	20,6541	1,02445	20:41:12	30.10.2023
0,147635	20,8505	1,02388	20:41:22	30.10.2023
0,120444	21,0492	1,02491	20:41:32	30.10.2023
0,124744	20,8609	1,02419	20:41:42	30.10.2023
0,127142	21,2383	1,02481	20:41:52	30.10.2023
0,128734	20,968	1,02428	20:42:02	30.10.2023
0,124991	20,7644	1,0237	20:42:12	30.10.2023
0,139148	20,7541	1,02385	20:42:22	30.10.2023
0,126366	21,0347	1,0245	20:42:32	30.10.2023
0,126332	20,7901	1,02395	20:42:42	30.10.2023
0,138211	20,7541	1,02369	20:42:52	30.10.2023
0,121952	21,0118	1,02424	20:43:02	30.10.2023
0,122694	20,9699	1,02356	20:43:12	30.10.2023
0,132644	20,7032	1,02386	20:43:22	30.10.2023
0,132313	20,8534	1,02454	20:43:32	30.10.2023
0,116126	21,0519	1,02484	20:43:42	30.10.2023
0,127115	20,8579	1,02437	20:43:52	30.10.2023
0,156835	20,9518	1,02522	20:44:02	30.10.2023
0,126998	20,7604	1,0206	20:44:12	30.10.2023
0,124881	20,7541	1,02339	20:44:22	30.10.2023
0,110335	20,8497	1,02506	20:44:32	30.10.2023
0,128824	21,234	1,02421	20:44:42	30.10.2023
0,120529	20,6888	1,0236	20:44:52	30.10.2023
0,132086	20,6541	1,02356	20:45:02	30.10.2023
0,134217	20,6541	1,02356	20:45:12	30.10.2023
0,130616	20,8389	1,02455	20:45:22	30.10.2023
0,139902	21,4962	1,02474	20:45:32	30.10.2023
0,121649	20,8247	1,02457	20:45:42	30.10.2023
0,12445	20,9352	1,02446	20:45:52	30.10.2023
0,132747	21,044	1,02375	20:46:02	30.10.2023
0,124951	20,6973	1,02375	20:46:12	30.10.2023
0,106308	20,8315	1,02341	20:46:22	30.10.2023
0,123357	20,678	1,02448	20:46:32	30.10.2023
0,116526	20,8292	1,02448	20:46:42	30.10.2023
0,125103	21,1147	1,0236	20:46:52	30.10.2023
0,121592	20,8099	1,02354	20:47:02	30.10.2023
0,11816	20,4132	1,02356	20:47:12	30.10.2023
0,140103	21,2002	1,02376	20:47:22	30.10.2023
0,133015	21,0185	1,02435	20:47:32	30.10.2023
0,113787	20,9543	1,02504	20:47:42	30.10.2023
0,123866	20,7561	1,02379	20:47:52	30.10.2023
0,135869	21,1484	1,02463	20:48:02	30.10.2023
0,128055	20,7623	1,02465	20:48:12	30.10.2023
0,106989	20,6568	1,02446	20:48:22	30.10.2023
0,132159	20,7506	1,02152	20:48:32	30.10.2023
0,126608	20,85	1,02344	20:48:42	30.10.2023
0,111225	20,6642	1,02403	20:48:52	30.10.2023
0,104599	20,8429	1,02433	20:49:02	30.10.2023
0,143254	21,0414	1,02399	20:49:12	30.10.2023
0,138666	20,7754	1,02369	20:49:22	30.10.2023
0,113891	20,9388	1,02375	20:49:32	30.10.2023
0,140042	20,7711	1,02456	20:49:42	30.10.2023
0,134931	20,7541	1,02376	20:49:52	30.10.2023
0,117714	20,8444	1,02375	20:50:02	30.10.2023
0,133362	20,8543	1,0241	20:50:12	30.10.2023
0,128689	20,7652	1,02381	20:50:22	30.10.2023
0,122336	20,8426	1,02436	20:50:32	30.10.2023
0,139231	20,8543	1,02351	20:50:42	30.10.2023
0,119797	20,9414	1,02438	20:50:52	30.10.2023
0,117639	20,7812	1,02379	20:51:02	30.10.2023
0,132179	20,926	1,02349	20:51:12	30.10.2023
0,12816	21,2101	1,02429	20:51:22	30.10.2023
0,131275	21,0004	1,02387	20:51:32	30.10.2023
0,115105	20,8703	1,02356	20:51:42	30.10.2023
0,114885	20,8543	1,02483	20:51:52	30.10.2023
0,131939	20,9536	1,02485	20:52:02	30.10.2023
0,123261	20,8556	1,02369	20:52:12	30.10.2023
0,12326	20,9523	1,02376	20:52:22	30.10.2023
0,110815	21,0515	1,02481	20:52:32	30.10.2023
0,1281	20,7811	1,02431	20:52:42	30.10.2023
0,134601	20,9337	1,02399	20:52:52	30.10.2023
0,145795	20,776	1,02413	20:53:02	30.10.2023
0,114354	20,8427	1,02364	20:53:12	30.10.2023
0,115552	20,7664	1,02339	20:53:22	30.10.2023
0,12803	20,7541	1,02362	20:53:32	30.10.2023
0,129574	20,7541	1,02357	20:53:42	30.10.2023
0,115145	20,7541	1,02364	20:53:52	30.10.2023
0,130744	20,7541	1,02358	20:54:02	30.10.2023
0,13352	20,7541	1,02346	20:54:12	30.10.2023
0,118732	20,6702	1,02444	20:54:22	30.10.2023
0,127486	20,8538	1,02484	20:54:32	30.10.2023
0,120973	20,9536	1,02368	20:54:42	30.10.2023
0,122467	20,8557	1,02356	20:54:52	30.10.2023
0,134222	20,6582	1,02442	20:55:02	30.10.2023
0,138974	20,8487	1,02369	20:55:12	30.10.2023
0,128227	20,6609	1,02395	20:55:22	30.10.2023
0,133368	20,9422	1,02471	20:55:32	30.10.2023
0,119777	21,2407	1,02447	20:55:42	30.10.2023
0,114009	20,97	1,02445	20:55:52	30.10.2023
0,137899	20,7657	1,02372	20:56:02	30.10.2023
0,121074	21,1285	1,02448	20:56:12	30.10.2023
0,131259	20,7823	1,02446	20:56:22	30.10.2023
0,12382	20,6618	1,02355	20:56:32	30.10.2023
0,12913	21,0209	1,02426	20:56:42	30.10.2023
0,131033	20,7806	1,02426	20:56:52	30.10.2023
0,121725	20,8449	1,02363	20:57:02	30.10.2023
0,11657	20,9443	1,02603	20:57:12	30.10.2023
0,14262	21,3116	1,02433	20:57:22	30.10.2023
0,132577	20,8221	1,02484	20:57:32	30.10.2023
0,136091	20,5779	1,024	20:57:42	30.10.2023
0,121278	20,9039	1,02445	20:57:52	30.10.2023
0,119315	20,7807	1,02438	20:58:02	30.10.2023
0,126908	20,8405	1,02385	20:58:12	30.10.2023
0,128681	20,8543	1,02401	20:58:22	30.10.2023
0,125386	21,1088	1,02447	20:58:32	30.10.2023
0,133607	21,07	1,02347	20:58:42	30.10.2023
0,137104	21,1377	1,02405	20:58:52	30.10.2023
0,126846	20,6573	1,02377	20:59:02	30.10.2023
0,126812	21,0492	1,02414	20:59:12	30.10.2023
0,123296	20,7603	1,02415	20:59:22	30.10.2023
0,141151	20,7541	1,02368	20:59:32	30.10.2023
0,139864	20,9478	1,02489	20:59:42	30.10.2023
0,12752	20,6654	1,02344	20:59:52	30.10.2023
0,121097	20,7496	1,02383	21:00:02	30.10.2023
0,124686	20,8491	1,02441	21:00:12	30.10.2023
0,135383	20,76	1,02381	21:00:22	30.10.2023
0,132148	20,6606	1,02394	21:00:32	30.10.2023
0,125995	21,1188	1,02505	21:00:42	30.10.2023
0,118247	20,9698	1,02451	21:00:52	30.10.2023
0,12287	20,7708	1,02418	21:01:02	30.10.2023
0,125443	20,5724	1,02451	21:01:12	30.10.2023
0,135025	20,7347	1,02394	21:01:22	30.10.2023
0,136604	20,8438	1,02482	21:01:32	30.10.2023
0,130277	20,5878	1,02373	21:01:42	30.10.2023
0,130984	20,8184	1,02399	21:01:52	30.10.2023
0,133251	20,9417	1,02363	21:02:02	30.10.2023
0,115449	21,2147	1,02373	21:02:12	30.10.2023
0,118518	20,8237	1,02368	21:02:22	30.10.2023
0,122737	20,7541	1,024	21:02:32	30.10.2023
0,13009	20,6594	1,0235	21:02:42	30.10.2023
0,127335	20,7487	1,02402	21:02:52	30.10.2023
0,138491	20,7541	1,02387	21:03:02	30.10.2023
0,109125	20,7541	1,02459	21:03:12	30.10.2023
0,126046	20,6613	1,02365	21:03:22	30.10.2023
0,126468	20,6541	1,02383	21:03:32	30.10.2023
0,127883	21,1121	1,02421	21:03:42	30.10.2023
0,144006	21,1542	1,02461	21:03:52	30.10.2023
