mV	mV.1	mV.2	mV.3	mV.4	°C	bar	%*bar	Zeit	Datum	Druck	Temp	sep	Zeitstempel	S4-008	%
0,802379	1,98105	2,21902	1,88458	1,06192	24,3689	1,00204	1,73641	02:28:47	31.10.2023	1,02403	20,673	 	2023-10-31 02:28:47	0,119722	1,695663212991807
0,799006	1,98145	2,21943	1,88471	1,06097	24,3642	1,00159	1,76509	02:29:47	31.10.2023	1,02396	20,9254	 	2023-10-31 02:29:47	0,126464	1,7237880385952578
0,799409	1,9781	2,21913	1,88378	1,06246	24,3838	1,002	1,76361	02:30:47	31.10.2023	1,02413	20,8517	 	2023-10-31 02:30:47	0,133457	1,7220567701366036
0,799927	1,97923	2,21797	1,88655	1,06138	24,3691	1,00275	1,76551	02:31:47	31.10.2023	1,02402	20,8411	 	2023-10-31 02:31:47	0,127877	1,7240971856018437
0,800303	1,97948	2,21739	1,8849	1,06159	24,3933	1,00183	1,72992	02:32:47	31.10.2023	1,02401	20,933	 	2023-10-31 02:32:47	0,13093	1,6893585023583753
0,799728	1,97823	2,21931	1,88474	1,06143	24,3441	1,00121	1,63891	02:33:47	31.10.2023	1,02382	20,9396	 	2023-10-31 02:33:47	0,129056	1,6007794338848627
0,798956	1,97895	2,21907	1,88551	1,06221	24,3593	1,00255	1,73296	02:34:47	31.10.2023	1,02377	21,1498	 	2023-10-31 02:34:47	0,12655	1,6927239516688317
0,80097	1,98151	2,21719	1,88634	1,06235	24,3427	1,00185	1,76104	02:35:47	31.10.2023	1,02344	20,7785	 	2023-10-31 02:35:47	0,134185	1,7207066364418042
0,79935	1,97821	2,21802	1,88493	1,06196	24,3484	1,00113	1,74007	02:36:47	31.10.2023	1,02318	20,684	 	2023-10-31 02:36:47	0,136402	1,7006489571727361
0,799181	1,97698	2,21848	1,88383	1,06235	24,3484	1,00195	1,76657	02:37:47	31.10.2023	1,0242	20,9267	 	2023-10-31 02:37:47	0,1276	1,724829134934583
0,797737	1,97679	2,21715	1,88512	1,06171	24,4017	1,00197	1,74546	02:38:47	31.10.2023	1,02364	20,8543	 	2023-10-31 02:38:47	0,127981	1,7051502481341094
0,799874	1,97748	2,21664	1,88365	1,06373	24,388	1,00203	1,73045	02:39:47	31.10.2023	1,02382	20,8753	 	2023-10-31 02:39:47	0,142384	1,6901896817800006
0,799001	1,97567	2,21911	1,8844	1,06271	24,3449	1,00218	1,65122	02:40:47	31.10.2023	1,02153	20,7694	 	2023-10-31 02:40:47	0,12394	1,6164185094906658
0,796787	1,97643	2,22048	1,88337	1,0625	24,3252	1,00283	1,76128	02:41:47	31.10.2023	1,02439	21,0463	 	2023-10-31 02:41:47	0,125049	1,71934517127266
0,796657	1,97668	2,21904	1,88307	1,06375	24,3868	1,00234	1,76148	02:42:47	31.10.2023	1,02405	20,9405	 	2023-10-31 02:42:47	0,118443	1,7201113226893219
0,796884	1,97729	2,21805	1,8839	1,06341	24,3695	1,00202	1,76678	02:43:47	31.10.2023	1,02373	20,9435	 	2023-10-31 02:43:47	0,12311	1,7258261455657253
0,799882	1,97471	2,21913	1,88591	1,06314	24,3441	1,0017	1,76478	02:44:47	31.10.2023	1,02391	20,8543	 	2023-10-31 02:44:47	0,128222	1,7235694543465734
0,798239	1,97786	2,21835	1,88527	1,06378	24,3483	1,00115	1,74014	02:45:47	31.10.2023	1,02424	21,251	 	2023-10-31 02:45:47	0,122424	1,6989572756385223
0,79735	1,97616	2,21774	1,88405	1,06301	24,3158	1,00286	1,62072	02:46:47	31.10.2023	1,02466	20,6596	 	2023-10-31 02:46:47	0,117937	1,5817149103117132
0,798572	1,97599	2,21873	1,88281	1,06371	24,3512	1,00303	1,74109	02:47:47	31.10.2023	1,02426	20,8543	 	2023-10-31 02:47:47	0,135006	1,699851600179642
0,79822	1,97765	2,22105	1,88675	1,06304	24,3258	1,00247	1,65144	02:48:47	31.10.2023	1,02466	20,8332	 	2023-10-31 02:48:47	0,142821	1,6116955868288019
0,796812	1,97499	2,21872	1,88476	1,06288	24,3047	1,00302	1,76555	02:49:47	31.10.2023	1,02462	20,9472	 	2023-10-31 02:49:47	0,131941	1,723126622552751
0,797293	1,97677	2,21843	1,88651	1,06246	24,3354	1,00195	1,75278	02:50:47	31.10.2023	1,02287	20,7742	 	2023-10-31 02:50:47	0,12482	1,7135901923020522
0,795376	1,97387	2,21973	1,88514	1,0639	24,3843	1,00107	1,76128	02:51:47	31.10.2023	1,0241	21,1998	 	2023-10-31 02:51:47	0,124634	1,7198320476515965
0,79511	1,97498	2,21926	1,88529	1,06343	24,3922	1,00152	1,63948	02:52:47	31.10.2023	1,02415	20,8543	 	2023-10-31 02:52:47	0,145523	1,6008201923546357
0,796938	1,97639	2,22062	1,88439	1,06303	24,3678	1,00269	1,74965	02:53:47	31.10.2023	1,02362	21,1542	 	2023-10-31 02:53:47	0,127356	1,7092768800922218
0,796968	1,97489	2,21871	1,88381	1,06415	24,3533	1,00284	1,76641	02:54:47	31.10.2023	1,02399	20,9269	 	2023-10-31 02:54:47	0,115262	1,725026611588004
0,796883	1,9735	2,21868	1,88441	1,06435	24,3255	1,00188	1,74825	02:55:47	31.10.2023	1,02397	20,5936	 	2023-10-31 02:55:47	0,123073	1,7073254099241189
0,796197	1,97329	2,21759	1,88494	1,06328	24,3051	1,00159	1,73855	02:56:47	31.10.2023	1,02455	20,6541	 	2023-10-31 02:56:47	0,134864	1,696891318139671
0,796679	1,97553	2,21856	1,88546	1,06307	24,3294	1,0027	1,61856	02:57:47	31.10.2023	1,02407	21,1415	 	2023-10-31 02:57:47	0,133911	1,5805169568486528
0,796391	1,97642	2,2197	1,88621	1,06288	24,2696	1,00279	1,60482	02:58:47	31.10.2023	1,0224	20,7968	 	2023-10-31 02:58:47	0,135384	1,5696596244131455
0,792677	1,97573	2,21809	1,88308	1,06326	24,3437	1,00249	1,6238	02:59:47	31.10.2023	1,02231	20,8483	 	2023-10-31 02:59:47	0,12255	1,5883636079075816
0,796423	1,97349	2,21777	1,88623	1,06395	24,3375	1,00108	1,74123	03:00:47	31.10.2023	1,02425	20,778	 	2023-10-31 03:00:47	0,130437	1,7000048816206978
0,795678	1,97636	2,2179	1,88464	1,06267	24,362	1,00123	1,62955	03:01:47	31.10.2023	1,02373	20,8445	 	2023-10-31 03:01:47	0,117501	1,5917771287351157
0,7959	1,97543	2,22002	1,88679	1,06422	24,3362	1,00234	1,75211	03:02:47	31.10.2023	1,02356	20,8543	 	2023-10-31 03:02:47	0,122365	1,7117804525382
0,79463	1,97322	2,22025	1,88366	1,06334	24,3113	1,00123	1,61565	03:03:47	31.10.2023	1,02376	20,8532	 	2023-10-31 03:03:47	0,121529	1,5781530827537704
0,79517	1,97339	2,22038	1,88492	1,06344	24,3454	1,00224	1,60598	03:04:47	31.10.2023	1,02341	20,8698	 	2023-10-31 03:04:47	0,122113	1,5692439980066641
0,795722	1,97531	2,21879	1,88643	1,06355	24,3313	1,00243	1,74079	03:05:47	31.10.2023	1,02428	20,4362	 	2023-10-31 03:05:47	0,123526	1,699525520365525
0,795609	1,97256	2,21916	1,88451	1,06385	24,2746	1,00372	1,64291	03:06:47	31.10.2023	1,02451	20,8543	 	2023-10-31 03:06:47	0,133411	1,6036056261041864
0,794562	1,97154	2,21906	1,88396	1,06314	24,373	1,00237	1,74853	03:07:47	31.10.2023	1,02317	20,6554	 	2023-10-31 03:07:47	0,119249	1,7089339992376633
0,794364	1,97375	2,22029	1,88358	1,06394	24,3842	1,00328	1,76668	03:08:47	31.10.2023	1,02413	20,8499	 	2023-10-31 03:08:47	0,126345	1,7250544364484979
0,793598	1,97243	2,22001	1,88452	1,06479	24,258	1,0024	1,76591	03:09:47	31.10.2023	1,02407	21,3155	 	2023-10-31 03:09:47	0,132361	1,7244036052222993
0,794586	1,97141	2,22126	1,8838	1,06428	24,3244	1,00188	1,73017	03:10:47	31.10.2023	1,02407	21,3531	 	2023-10-31 03:10:47	0,12405	1,6895036472116163
0,793572	1,97115	2,22195	1,88633	1,06535	24,3295	1,00226	1,7419	03:11:47	31.10.2023	1,0248	20,6683	 	2023-10-31 03:11:47	0,125438	1,6997462919594069
0,795397	1,97235	2,22241	1,88641	1,06396	24,3577	1,0026	1,61483	03:12:47	31.10.2023	1,02352	20,6887	 	2023-10-31 03:12:47	0,138243	1,5777219790526809
0,794137	1,97161	2,22187	1,88609	1,064	24,35	1,00258	1,76551	03:13:47	31.10.2023	1,02113	20,6797	 	2023-10-31 03:13:47	0,127338	1,7289767218669512
0,791518	1,97326	2,22164	1,88511	1,06422	24,3608	1,00217	1,73967	03:14:47	31.10.2023	1,02463	20,8532	 	2023-10-31 03:14:47	0,139561	1,6978519075178358
0,794805	1,97003	2,22198	1,88411	1,06443	24,3097	1,00219	1,73851	03:15:47	31.10.2023	1,021	20,8591	 	2023-10-31 03:15:47	0,137387	1,7027522037218414
0,794883	1,97143	2,22423	1,88407	1,06497	24,3631	1,003	1,60746	03:16:47	31.10.2023	1,02237	21,0284	 	2023-10-31 03:16:47	0,120277	1,572287919246457
0,793659	1,96955	2,22013	1,88476	1,06545	24,3	1,00276	1,7489	03:17:47	31.10.2023	1,02243	20,6663	 	2023-10-31 03:17:47	0,124592	1,710532750408341
0,79371	1,96928	2,22298	1,88503	1,06475	24,3185	1,00317	1,76321	03:18:47	31.10.2023	1,02354	20,5705	 	2023-10-31 03:18:47	0,122914	1,722658616175235
0,794816	1,96808	2,22311	1,88787	1,06384	24,3308	1,00283	1,73466	03:19:47	31.10.2023	1,02142	20,663	 	2023-10-31 03:19:47	0,130483	1,698282782792583
0,79174	1,97249	2,22049	1,88825	1,0642	24,336	1,00227	1,62008	03:20:47	31.10.2023	1,02173	20,928	 	2023-10-31 03:20:47	0,134871	1,58562438217533
0,79322	1,97107	2,22112	1,88464	1,06597	24,3515	1,00298	1,73662	03:21:47	31.10.2023	1,02283	20,6543	 	2023-10-31 03:21:47	0,127275	1,6978579040505266
0,791902	1,97024	2,21907	1,88375	1,06511	24,3912	1,00173	1,76439	03:22:47	31.10.2023	1,02343	20,7611	 	2023-10-31 03:22:47	0,134869	1,7239967560067613
0,790912	1,97072	2,22276	1,88487	1,06368	24,3071	1,00221	1,76685	03:23:47	31.10.2023	1,02098	20,7687	 	2023-10-31 03:23:47	0,130742	1,730543203588709
0,79043	1,97093	2,22128	1,8848	1,06421	24,3677	1,00272	1,76298	03:24:47	31.10.2023	1,02421	21,0095	 	2023-10-31 03:24:47	0,133982	1,7213071538063482
0,794057	1,97267	2,22021	1,8859	1,06496	24,3548	1,0027	1,64087	03:25:47	31.10.2023	1,02145	21,3622	 	2023-10-31 03:25:47	0,137908	1,6064124528856039
0,792662	1,97335	2,22011	1,8828	1,06379	24,3873	1,00166	1,74404	03:26:47	31.10.2023	1,02475	20,6624	 	2023-10-31 03:26:47	0,112558	1,7019175408636251
0,792034	1,97129	2,2193	1,88286	1,06508	24,336	1,0028	1,63001	03:27:47	31.10.2023	1,02338	20,7541	 	2023-10-31 03:27:47	0,134123	1,592771013699701
0,792265	1,97039	2,22053	1,88384	1,06396	24,3267	1,00186	1,73301	03:28:47	31.10.2023	1,02445	20,9327	 	2023-10-31 03:28:47	0,125628	1,6916491776074964
0,791314	1,97145	2,22206	1,88559	1,06408	24,374	1,00339	1,76061	03:29:47	31.10.2023	1,02383	20,9488	 	2023-10-31 03:29:47	0,138787	1,7196311887715734
0,790671	1,96927	2,22049	1,88584	1,06431	24,3238	1,00386	1,76673	03:30:47	31.10.2023	1,02068	20,6805	 	2023-10-31 03:30:47	0,134208	1,7309342791080455
0,788632	1,9721	2,22071	1,88266	1,06575	24,3236	1,00232	1,65921	03:31:47	31.10.2023	1,02354	20,6666	 	2023-10-31 03:31:47	0,125113	1,6210504718916703
0,788764	1,97116	2,21922	1,88449	1,0643	24,3492	1,00273	1,7615	03:32:47	31.10.2023	1,02435	20,8187	 	2023-10-31 03:32:47	0,140261	1,7196270805876896
0,789684	1,97025	2,22071	1,884	1,06542	24,3238	1,004	1,75035	03:33:47	31.10.2023	1,02424	20,8509	 	2023-10-31 03:33:47	0,121023	1,708925642427556
0,790877	1,97001	2,22191	1,88564	1,06526	24,342	1,00238	1,7618	03:34:47	31.10.2023	1,02366	20,6685	 	2023-10-31 03:34:47	0,147764	1,721079264599574
0,794171	1,96702	2,22332	1,88456	1,06484	24,3626	1,00309	1,74677	03:35:47	31.10.2023	1,02195	20,8543	 	2023-10-31 03:35:47	0,140679	1,7092519203483538
0,791158	1,96724	2,22363	1,88323	1,0664	24,3471	1,00199	1,62261	03:36:47	31.10.2023	1,02321	20,9248	 	2023-10-31 03:36:47	0,128437	1,5858035007476472
0,79426	1,96739	2,22404	1,88339	1,0652	24,3729	1,00163	1,76332	03:37:47	31.10.2023	1,02413	20,7541	 	2023-10-31 03:37:47	0,126455	1,7217736029605617
0,79022	1,96798	2,22273	1,88419	1,06561	24,3783	1,00344	1,62929	03:38:47	31.10.2023	1,02049	20,6713	 	2023-10-31 03:38:47	0,128013	1,5965761545924018
0,793539	1,96831	2,22107	1,88399	1,066	24,3891	1,00245	1,75738	03:39:47	31.10.2023	1,02445	20,6689	 	2023-10-31 03:39:47	0,126955	1,715437551857094
0,788059	1,969	2,22089	1,88477	1,06382	24,3831	1,00254	1,76491	03:40:47	31.10.2023	1,02454	21,1511	 	2023-10-31 03:40:47	0,123797	1,722636500283054
0,791628	1,96767	2,22168	1,88421	1,06563	24,3706	1,00318	1,74887	03:41:47	31.10.2023	1,02379	20,7967	 	2023-10-31 03:41:47	0,120222	1,7082311802225065
0,790506	1,96782	2,22261	1,88392	1,06511	24,3168	1,00341	1,73333	03:42:47	31.10.2023	1,02372	20,7541	 	2023-10-31 03:42:47	0,141764	1,6931680537647014
0,789657	1,97113	2,22235	1,88585	1,06638	24,3764	1,00313	1,74962	03:43:47	31.10.2023	1,02315	20,7685	 	2023-10-31 03:43:47	0,133104	1,7100327420221864
0,792181	1,97108	2,22439	1,88587	1,06499	24,352	1,00259	1,62697	03:44:47	31.10.2023	1,02456	20,8543	 	2023-10-31 03:44:47	0,113841	1,5879694698211917
0,788792	1,96902	2,22463	1,88519	1,06566	24,3408	1,00238	1,76238	03:45:47	31.10.2023	1,02402	21,517	 	2023-10-31 03:45:47	0,13147	1,72104060467569
0,78883	1,96834	2,22388	1,88467	1,0642	24,3189	1,00256	1,73174	03:46:47	31.10.2023	1,02436	20,4808	 	2023-10-31 03:46:47	0,114564	1,6905580069506816
0,789416	1,96932	2,22592	1,88584	1,06571	24,3803	1,00298	1,76065	03:47:47	31.10.2023	1,02419	20,8543	 	2023-10-31 03:47:47	0,12657	1,7190657983381992
0,788055	1,96826	2,22639	1,88613	1,06463	24,3469	1,00311	1,61849	03:48:47	31.10.2023	1,02465	20,8543	 	2023-10-31 03:48:47	0,129896	1,5795539940467476
0,788989	1,96695	2,22589	1,88667	1,06516	24,3112	1,0026	1,75904	03:49:47	31.10.2023	1,02407	20,8366	 	2023-10-31 03:49:47	0,128305	1,7176950794379289
0,788757	1,96638	2,22371	1,88649	1,06553	24,3368	1,00322	1,75037	03:50:47	31.10.2023	1,0228	20,7409	 	2023-10-31 03:50:47	0,134412	1,7113511928040674
0,790263	1,9704	2,22471	1,88654	1,0664	24,3439	1,00286	1,60862	03:51:47	31.10.2023	1,022	20,7541	 	2023-10-31 03:51:47	0,118466	1,5739921722113501
0,789533	1,96955	2,22346	1,88594	1,06473	24,2866	1,00242	1,74364	03:52:47	31.10.2023	1,02451	20,7613	 	2023-10-31 03:52:47	0,124434	1,7019257986744882
0,789056	1,9669	2,22574	1,886	1,06534	24,3452	1,00258	1,74256	03:53:47	31.10.2023	1,02355	20,8543	 	2023-10-31 03:53:47	0,114875	1,7024669044013485
0,791124	1,96711	2,22478	1,88481	1,06508	24,3562	1,00209	1,62026	03:54:47	31.10.2023	1,02122	20,9423	 	2023-10-31 03:54:47	0,135426	1,5865925070014297
0,788911	1,96892	2,22404	1,88512	1,0657	24,3654	1,0024	1,73221	03:55:47	31.10.2023	1,02357	20,8379	 	2023-10-31 03:55:47	0,117389	1,6923219711402249
0,788541	1,96768	2,22484	1,88799	1,06647	24,3611	1,0024	1,74279	03:56:47	31.10.2023	1,02379	20,8543	 	2023-10-31 03:56:47	0,11486	1,7022924623213747
0,789755	1,96898	2,22578	1,88449	1,06496	24,3471	1,0023	1,63978	03:57:47	31.10.2023	1,02353	20,8767	 	2023-10-31 03:57:47	0,114377	1,602082987308628
0,788054	1,96937	2,22472	1,88483	1,06513	24,2996	1,00316	1,73239	03:58:47	31.10.2023	1,02398	20,8543	 	2023-10-31 03:58:47	0,126277	1,6918201527373584
0,789754	1,96706	2,22572	1,88551	1,06565	24,3014	1,00189	1,76385	03:59:47	31.10.2023	1,02353	20,6708	 	2023-10-31 03:59:47	0,131642	1,7233007337352104
0,79018	1,96809	2,22547	1,88923	1,06583	24,3014	1,00257	1,7488	04:00:47	31.10.2023	1,02364	20,8456	 	2023-10-31 04:00:47	0,113777	1,7084131139853853
0,790996	1,96585	2,22672	1,88603	1,0658	24,3311	1,00291	1,76258	04:01:47	31.10.2023	1,02407	20,9417	 	2023-10-31 04:01:47	0,130721	1,721151874383587
0,788455	1,96949	2,22423	1,88522	1,06592	24,3792	1,0029	1,76711	04:02:47	31.10.2023	1,02375	21,3396	 	2023-10-31 04:02:47	0,118644	1,7261147741147742
0,790955	1,96881	2,22447	1,8846	1,06498	24,3414	1,00148	1,74446	04:03:47	31.10.2023	1,02381	20,8644	 	2023-10-31 04:03:47	0,137521	1,7038903702835484
0,790402	1,96633	2,22486	1,88555	1,06613	24,389	1,00327	1,73442	04:04:47	31.10.2023	1,02383	20,8614	 	2023-10-31 04:04:47	0,130876	1,6940507701473877
0,78612	1,96757	2,22414	1,88497	1,06616	24,3059	1,00283	1,73199	04:05:47	31.10.2023	1,02405	20,7768	 	2023-10-31 04:05:47	0,114898	1,691313900688443
0,788563	1,96935	2,22693	1,887	1,06574	24,3716	1,00233	1,76354	04:06:47	31.10.2023	1,02399	20,7541	 	2023-10-31 04:06:47	0,131751	1,7222238498422837
0,789356	1,96415	2,22609	1,88544	1,06439	24,3673	1,0033	1,73358	04:07:47	31.10.2023	1,02445	20,7583	 	2023-10-31 04:07:47	0,143461	1,692205573722485
0,787854	1,96599	2,22825	1,88535	1,0662	24,3458	1,0023	1,76095	04:08:47	31.10.2023	1,02383	20,6904	 	2023-10-31 04:08:47	0,129348	1,7199632751531015
0,788294	1,96583	2,22736	1,88532	1,06615	24,3877	1,00327	1,60796	04:09:47	31.10.2023	1,02484	20,699	 	2023-10-31 04:09:47	0,130115	1,5689863783615003
0,789151	1,96502	2,22826	1,88641	1,06578	24,3196	1,00144	1,75368	04:10:47	31.10.2023	1,0233	20,8575	 	2023-10-31 04:10:47	0,11694	1,7137496335385516
0,790614	1,96522	2,22862	1,88597	1,06615	24,4102	1,00273	1,76164	04:11:47	31.10.2023	1,02388	20,8474	 	2023-10-31 04:11:47	0,12575	1,720553189826933
0,788443	1,96705	2,22724	1,8863	1,06686	24,2822	1,00294	1,76434	04:12:47	31.10.2023	1,02384	20,9543	 	2023-10-31 04:12:47	0,14986	1,7232575402406625
0,789703	1,96684	2,22759	1,88789	1,06669	24,3321	1,00217	1,74109	04:13:47	31.10.2023	1,02067	20,8979	 	2023-10-31 04:13:47	0,127528	1,705830483897832
0,789139	1,96787	2,22726	1,8886	1,06652	24,2796	1,00264	1,64233	04:14:47	31.10.2023	1,02475	21,1466	 	2023-10-31 04:14:47	0,135864	1,6026640644059527
0,789008	1,96891	2,22729	1,88664	1,06679	24,3398	1,00254	1,6236	04:15:47	31.10.2023	1,02439	20,8602	 	2023-10-31 04:15:47	0,130784	1,584943234510294
0,791565	1,963	2,22564	1,88621	1,06631	24,3053	1,00304	1,60565	04:16:47	31.10.2023	1,02358	20,7443	 	2023-10-31 04:16:47	0,12996	1,5686609742277107
0,78976	1,96414	2,22565	1,88658	1,06604	24,3794	1,00375	1,61807	04:17:47	31.10.2023	1,02356	20,768	 	2023-10-31 04:17:47	0,117047	1,5808257454374925
0,789973	1,96666	2,22789	1,88614	1,06672	24,3721	1,00193	1,72465	04:18:47	31.10.2023	1,02434	21,2491	 	2023-10-31 04:18:47	0,119315	1,6836694847413944
0,787669	1,96631	2,22919	1,88811	1,06717	24,3399	1,00381	1,75215	04:19:47	31.10.2023	1,02396	21,0215	 	2023-10-31 04:19:47	0,131535	1,7111508262041488
0,789561	1,96553	2,22884	1,88657	1,06653	24,3669	1,00236	1,72882	04:20:47	31.10.2023	1,02423	20,8543	 	2023-10-31 04:20:47	0,114237	1,687921658221298
0,788264	1,96486	2,22983	1,8871	1,0671	24,3488	1,00262	1,73202	04:21:47	31.10.2023	1,02387	21,0487	 	2023-10-31 04:21:47	0,123842	1,691640540302968
0,78722	1,9616	2,22865	1,888	1,06666	24,4234	1,00217	1,75041	04:22:47	31.10.2023	1,02464	20,7541	 	2023-10-31 04:22:47	0,132311	1,708317067457839
0,78822	1,96449	2,2293	1,88562	1,06567	24,4083	1,00273	1,64138	04:23:47	31.10.2023	1,02406	20,9429	 	2023-10-31 04:23:47	0,116828	1,6028162412358653
0,790573	1,9633	2,22859	1,8865	1,06688	24,3865	1,00363	1,73573	04:24:47	31.10.2023	1,02425	21,108	 	2023-10-31 04:24:47	0,138255	1,694635098852819
0,78892	1,96405	2,22797	1,88542	1,06582	24,3736	1,00334	1,7315	04:25:47	31.10.2023	1,02135	21,147	 	2023-10-31 04:25:47	0,117832	1,695305233269692
0,787322	1,9652	2,22934	1,88685	1,06686	24,3706	1,00276	1,67412	04:26:47	31.10.2023	1,02454	20,867	 	2023-10-31 04:26:47	0,130761	1,6340211216741172
0,787672	1,96448	2,22764	1,88757	1,06613	24,3548	1,00321	1,76428	04:27:47	31.10.2023	1,0233	20,7934	 	2023-10-31 04:27:47	0,135466	1,7241082771425777
0,791734	1,96368	2,22881	1,88983	1,06687	24,3703	1,00233	1,75235	04:28:47	31.10.2023	1,02409	20,5791	 	2023-10-31 04:28:47	0,124938	1,7111289046861118
0,791067	1,96421	2,22848	1,88771	1,06718	24,3613	1,00338	1,76305	04:29:47	31.10.2023	1,02375	20,8605	 	2023-10-31 04:29:47	0,135232	1,7221489621489623
0,787183	1,96203	2,22669	1,88734	1,06595	24,2925	1,00354	1,72804	04:30:47	31.10.2023	1,0233	20,8651	 	2023-10-31 04:30:47	0,130933	1,6886934427831524
0,787226	1,96364	2,22887	1,88601	1,06569	24,3676	1,00321	1,73122	04:31:47	31.10.2023	1,02363	20,8543	 	2023-10-31 04:31:47	0,114012	1,691255629475494
0,789469	1,9614	2,22799	1,88585	1,06702	24,405	1,00286	1,76487	04:32:47	31.10.2023	1,02434	21,0517	 	2023-10-31 04:32:47	0,133647	1,7229337915145362
0,790782	1,96542	2,23017	1,88653	1,06719	24,4065	1,00287	1,75455	04:33:47	31.10.2023	1,02464	20,8488	 	2023-10-31 04:33:47	0,117059	1,7123575109306683
0,791255	1,965	2,23016	1,88833	1,06623	24,3483	1,0033	1,61068	04:34:47	31.10.2023	1,02075	21,2449	 	2023-10-31 04:34:47	0,111239	1,5779377908400685
0,789486	1,96066	2,23215	1,88592	1,06547	24,3812	1,00136	1,72851	04:35:47	31.10.2023	1,02458	21,1674	 	2023-10-31 04:35:47	0,14988	1,6870424954615548
0,787551	1,96451	2,23099	1,88872	1,06668	24,3614	1,00293	1,73473	04:36:47	31.10.2023	1,02435	20,7546	 	2023-10-31 04:36:47	0,126591	1,6934934348611315
0,78837	1,96148	2,2289	1,88897	1,06714	24,352	1,00257	1,73105	04:37:47	31.10.2023	1,02338	20,7587	 	2023-10-31 04:37:47	0,113691	1,691502667630792
0,790443	1,96487	2,22912	1,88802	1,0663	24,3268	1,00262	1,62399	04:38:47	31.10.2023	1,02422	20,7713	 	2023-10-31 04:38:47	0,140967	1,5855870809005879
0,787923	1,96439	2,22949	1,88836	1,06653	24,3866	1,00159	1,62476	04:39:47	31.10.2023	1,0248	20,9494	 	2023-10-31 04:39:47	0,110777	1,5854410616705699
0,786656	1,96342	2,22914	1,88712	1,06707	24,3673	1,00255	1,7539	04:40:47	31.10.2023	1,02386	20,9484	 	2023-10-31 04:40:47	0,143523	1,7130271716836287
0,787409	1,96402	2,22919	1,88916	1,0667	24,3579	1,00284	1,76245	04:41:47	31.10.2023	1,02375	21,035	 	2023-10-31 04:41:47	0,135229	1,7215628815628818
0,788646	1,96214	2,22891	1,88856	1,06676	24,3076	1,00144	1,73159	04:42:47	31.10.2023	1,02492	20,9543	 	2023-10-31 04:42:47	0,122181	1,6894879600359052
0,784918	1,96063	2,22742	1,8884	1,06733	24,3093	1,00309	1,76464	04:43:47	31.10.2023	1,02252	20,9556	 	2023-10-31 04:43:47	0,128918	1,7257755349528614
0,785413	1,96185	2,22845	1,88898	1,06574	24,3801	1,00173	1,74581	04:44:47	31.10.2023	1,02453	20,7592	 	2023-10-31 04:44:47	0,129551	1,7040106195035774
0,78628	1,96291	2,2289	1,88825	1,06697	24,3578	1,003	1,74208	04:45:47	31.10.2023	1,02433	21,1282	 	2023-10-31 04:45:47	0,140038	1,7007019222320934
0,788003	1,96176	2,22857	1,88853	1,0671	24,3764	1,00246	1,60561	04:46:47	31.10.2023	1,02454	21,0035	 	2023-10-31 04:46:47	0,140136	1,567152087766217
0,789901	1,96347	2,23087	1,88996	1,06772	24,3505	1,00125	1,60932	04:47:47	31.10.2023	1,02248	20,8707	 	2023-10-31 04:47:47	0,132386	1,5739378765354823
0,78828	1,96419	2,23095	1,88947	1,0675	24,3499	1,00107	1,75583	04:48:47	31.10.2023	1,02782	20,6575	 	2023-10-31 04:48:47	0,12049	1,7083049561207215
0,788978	1,95966	2,23067	1,88638	1,06647	24,4072	1,00186	1,73488	04:49:47	31.10.2023	1,0238	20,8543	 	2023-10-31 04:49:47	0,115241	1,694549716741551
0,787888	1,96099	2,23403	1,88883	1,06718	24,3303	1,0016	1,72836	04:50:47	31.10.2023	1,02202	20,7525	 	2023-10-31 04:50:47	0,123294	1,6911215044715369
0,788014	1,95972	2,23273	1,88778	1,06695	24,3745	1,00275	1,73194	04:51:47	31.10.2023	1,02405	20,6755	 	2023-10-31 04:51:47	0,120244	1,6912650749475124
0,787248	1,95838	2,23275	1,88909	1,06686	24,418	1,00182	1,7511	04:52:47	31.10.2023	1,0241	20,9543	 	2023-10-31 04:52:47	0,125534	1,7098916121472514
0,787251	1,96094	2,23071	1,8895	1,0665	24,3972	1,00212	1,73394	04:53:47	31.10.2023	1,02445	21,1542	 	2023-10-31 04:53:47	0,121771	1,6925569817951094
0,788686	1,95963	2,23224	1,8888	1,0676	24,3228	1,00251	1,61201	04:54:47	31.10.2023	1,02435	20,9522	 	2023-10-31 04:54:47	0,131971	1,5736906330843947
0,789328	1,96178	2,23114	1,88764	1,06789	24,3752	1,00227	1,73937	04:55:47	31.10.2023	1,02333	20,8643	 	2023-10-31 04:55:47	0,134745	1,6997156342528803
0,787399	1,95849	2,23296	1,88688	1,06675	24,2975	1,00209	1,73316	04:56:47	31.10.2023	1,02368	20,9728	 	2023-10-31 04:56:47	0,110689	1,6930681462957176
0,787943	1,95993	2,23139	1,88878	1,06699	24,3091	1,96332	1,76489	04:57:47	31.10.2023	1,02423	20,7541	 	2023-10-31 04:57:47	0,128851	1,723138357595462
0,819539	2,00572	2,25502	1,9269	1,08383	24,2936	1,9897	1,73007	04:58:47	31.10.2023	1,02473	21,0523	 	2023-10-31 04:58:47	0,122534	1,68831789837323
1,06363	2,28163	2,50481	2,24316	1,20523	24,3277	1,9874	1,64028	04:59:47	31.10.2023	1,0249	20,6723	 	2023-10-31 04:59:47	0,122781	1,6004293101766027
